Durchfluss [mm/h]                  
YYYY MM DD HH  49.3 km²    15.4 km²
YYYY MM DD HH  5630650     5622180 
1995  2 13 11   999        999
1995  2 13 12   999        999
1995  2 13 13   999        999
1995  2 13 14   999        999
1995  2 13 15   999        999
1995  2 13 16   999        999
1995  2 13 17   999        999
1995  2 13 18   999        999
1995  2 13 19   999        999
1995  2 13 20   999        999
1995  2 13 21   999        999
1995  2 13 22   999        999
1995  2 13 23   999        999
1995  2 13 24   999        999
1995  2 14  1   999        999
1995  2 14  2   999        999
1995  2 14  3   999        999
1995  2 14  4   999        999
1995  2 14  5   999        999
1995  2 14  6   999        999
1995  2 14  7   999        999
1995  2 14  8   999        999
1995  2 14  9   999        999
1995  2 14 10   999        999
1995  2 14 11   999        999
1995  2 14 12   999        999
1995  2 14 13   999        999
1995  2 14 14   999        999
1995  2 14 15   999        999
1995  2 14 16   999        999
1995  2 14 17   999        999
1995  2 14 18   999        999
1995  2 14 19   999        999
1995  2 14 20   999        999
1995  2 14 21   999        999
1995  2 14 22   999        999
1995  2 14 23   999        999
1995  2 14 24   999        999
1995  2 15  1   999        999
1995  2 15  2   999        999
1995  2 15  3   999        999
1995  2 15  4   999        999
1995  2 15  5   999        999
1995  2 15  6   999        999
1995  2 15  7   999        999
1995  2 15  8   999        999
1995  2 15  9   999        999
1995  2 15 10   999        999
1995  2 15 11   999        999
1995  2 15 12   999        999
1995  2 15 13   999        999
1995  2 15 14   999        999
1995  2 15 15   999        999
1995  2 15 16   999        999
1995  2 15 17   999        999
1995  2 15 18   999        999
1995  2 15 19   999        999
1995  2 15 20   999        999
1995  2 15 21   999        999
1995  2 15 22   999        999
1995  2 15 23   999        999
1995  2 15 24   999        999
1995  2 16  1   999        999
1995  2 16  2   999        999
1995  2 16  3   999        999
1995  2 16  4   999        999
1995  2 16  5   999        999
1995  2 16  6   999        999
1995  2 16  7   999        999
1995  2 16  8   999        999
1995  2 16  9   999        999
1995  2 16 10   999        999
1995  2 16 11   999        999
1995  2 16 12   999        999
1995  2 16 13   999        999
1995  2 16 14   999        999
1995  2 16 15   999        999
1995  2 16 16   999        999
1995  2 16 17   999        999
1995  2 16 18   999        999
1995  2 16 19   999        999
1995  2 16 20   999        999
1995  2 16 21   999        999
1995  2 16 22   999        999
1995  2 16 23   999        999
1995  2 16 24   999        999
1995  2 17  1   999        999
1995  2 17  2   999        999
1995  2 17  3   999        999
1995  2 17  4   999        999
1995  2 17  5   999        999
1995  2 17  6   999        999
1995  2 17  7   999        999
1995  2 17  8   999        999
1995  2 17  9   999        999
1995  2 17 10   999        999
1995  2 17 11   999        999
1995  2 17 12   999        999
1995  2 17 13   999        999
1995  2 17 14   999        999
1995  2 17 15   999        999
1995  2 17 16   999        999
1995  2 17 17   999        999
1995  2 17 18   999        999
1995  2 17 19   999        999
1995  2 17 20   999        999
1995  2 17 21   999        999
1995  2 17 22   999        999
1995  2 17 23   999        999
1995  2 17 24   999        999
1995  2 18  1   999        999
1995  2 18  2   999        999
1995  2 18  3   999        999
1995  2 18  4   999        999
1995  2 18  5   999        999
1995  2 18  6   999        999
1995  2 18  7   999        999
1995  2 18  8   999        999
1995  2 18  9   999        999
1995  2 18 10   999        999
1995  2 18 11   999        999
1995  2 18 12   999        999
1995  2 18 13   999        999
1995  2 18 14   999        999
1995  2 18 15   999        999
1995  2 18 16   999        999
1995  2 18 17   999        999
1995  2 18 18   999        999
1995  2 18 19   999        999
1995  2 18 20   999        999
1995  2 18 21   999        999
1995  2 18 22   999        999
1995  2 18 23   999        999
1995  2 18 24   999        999
1995  2 19  1   999        999
1995  2 19  2   999        999
1995  2 19  3   999        999
1995  2 19  4   999        999
1995  2 19  5   999        999
1995  2 19  6   999        999
1995  2 19  7   999        999
1995  2 19  8   999        999
1995  2 19  9   999        999
1995  2 19 10   999        999
1995  2 19 11   999        999
1995  2 19 12   999        999
1995  2 19 13   999        999
1995  2 19 14   999        999
1995  2 19 15   999        999
1995  2 19 16   999        999
1995  2 19 17   999        999
1995  2 19 18   999        999
1995  2 19 19   999        999
1995  2 19 20   999        999
1995  2 19 21   999        999
1995  2 19 22   999        999
1995  2 19 23   999        999
1995  2 19 24   999        999
1995  2 20  1   999        999
1995  2 20  2   999        999
1995  2 20  3   999        999
1995  2 20  4   999        999
1995  2 20  5   999        999
1995  2 20  6   999        999
1995  2 20  7   999        999
1995  2 20  8   999        999
1995  2 20  9   999        999
1995  2 20 10   999        999
1995  2 20 11   999        999
1995  2 20 12   999        999
1995  2 20 13   999        999
1995  2 20 14   999        999
1995  2 20 15   999        999
1995  2 20 16   999        999
1995  2 20 17   999        999
1995  2 20 18   999        999
1995  2 20 19   999        999
1995  2 20 20   999        999
1995  2 20 21   999        999
1995  2 20 22   999        999
1995  2 20 23   999        999
1995  2 20 24   999        999
1995  2 21  1   999        999
1995  2 21  2   999        999
1995  2 21  3   999        999
1995  2 21  4   999        999
1995  2 21  5   999        999
1995  2 21  6   999        999
1995  2 21  7   999        999
1995  2 21  8   999        999
1995  2 21  9   999        999
1995  2 21 10   999        999
1995  2 21 11   999        999
1995  2 21 12   999        999
1995  2 21 13   999        999
1995  2 21 14   999        999
1995  2 21 15   999        999
1995  2 21 16   999        999
1995  2 21 17   999        999
1995  2 21 18   999        999
1995  2 21 19   999        999
1995  2 21 20   999        999
1995  2 21 21   999        999
1995  2 21 22   999        999
1995  2 21 23   999        999
1995  2 21 24   999        999
1995  2 22  1   999        999
1995  2 22  2   999        999
1995  2 22  3   999        999
1995  2 22  4   999        999
1995  2 22  5   999        999
1995  2 22  6   999        999
1995  2 22  7   999        999
1995  2 22  8   999        999
1995  2 22  9   999        999
1995  2 22 10   999        999
1995  2 22 11   999        999
1995  2 22 12   999        999
1995  2 22 13   999        999
1995  2 22 14   999        999
1995  2 22 15   999        999
1995  2 22 16   999        999
1995  2 22 17   999        999
1995  2 22 18   999        999
1995  2 22 19   999        999
1995  2 22 20   999        999
1995  2 22 21   999        999
1995  2 22 22   999        999
1995  2 22 23   999        999
1995  2 22 24   999        999
1995  2 23  1   999        999
1995  2 23  2   999        999
1995  2 23  3   999        999
1995  2 23  4   999        999
1995  2 23  5   999        999
1995  2 23  6   999        999
1995  2 23  7   999        999
1995  2 23  8   999        999
1995  2 23  9   999        999
1995  2 23 10   999        999
1995  2 23 11   999        999
1995  2 23 12   999        999
1995  2 23 13   999        999
1995  2 23 14   999        999
1995  2 23 15   999        999
1995  2 23 16   999        999
1995  2 23 17   999        999
1995  2 23 18   999        999
1995  2 23 19   999        999
1995  2 23 20   999        999
1995  2 23 21   999        999
1995  2 23 22   999        999
1995  2 23 23   999        999
1995  2 23 24   999        999
1995  2 24  1   999        999
1995  2 24  2   999        999
1995  2 24  3   999        999
1995  2 24  4   999        999
1995  2 24  5   999        999
1995  2 24  6   999        999
1995  2 24  7   999        999
1995  2 24  8   999        999
1995  2 24  9   999        999
1995  2 24 10   999        999
1995  2 24 11   999        999
1995  2 24 12   999        999
1995  2 24 13   999        999
1995  2 24 14   999        999
1995  2 24 15   999        999
1995  2 24 16   999        999
1995  2 24 17   999        999
1995  2 24 18   999        999
1995  2 24 19   999        999
1995  2 24 20   999        999
1995  2 24 21   999        999
1995  2 24 22   999        999
1995  2 24 23   999        999
1995  2 24 24   999        999
1995  2 25  1   999        999
1995  2 25  2   999        999
1995  2 25  3   999        999
1995  2 25  4   999        999
1995  2 25  5   999        999
1995  2 25  6   999        999
1995  2 25  7   999        999
1995  2 25  8   999        999
1995  2 25  9   999        999
1995  2 25 10   999        999
1995  2 25 11   999        999
1995  2 25 12   999        999
1995  2 25 13   999        999
1995  2 25 14   999        999
1995  2 25 15   999        999
1995  2 25 16   999        999
1995  2 25 17   999        999
1995  2 25 18   999        999
1995  2 25 19   999        999
1995  2 25 20   999        999
1995  2 25 21   999        999
1995  2 25 22   999        999
1995  2 25 23   999        999
1995  2 25 24   999        999
1995  2 26  1   999        999
1995  2 26  2   999        999
1995  2 26  3   999        999
1995  2 26  4   999        999
1995  2 26  5   999        999
1995  2 26  6   999        999
1995  2 26  7   999        999
1995  2 26  8   999        999
1995  2 26  9   999        999
1995  2 26 10   999        999
1995  2 26 11   999        999
1995  2 26 12   999        999
1995  2 26 13   999        999
1995  2 26 14   999        999
1995  2 26 15   999        999
1995  2 26 16   999        999
1995  2 26 17   999        999
1995  2 26 18   999        999
1995  2 26 19   999        999
1995  2 26 20   999        999
1995  2 26 21   999        999
1995  2 26 22   999        999
1995  2 26 23   999        999
1995  2 26 24   999        999
1995  2 27  1   999        999
1995  2 27  2   999        999
1995  2 27  3   999        999
1995  2 27  4   999        999
1995  2 27  5   999        999
1995  2 27  6   999        999
1995  2 27  7   999        999
1995  2 27  8   999        999
1995  2 27  9   999        999
